DeCodigo,DeNombre,Decade,Year,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
54,Norte de Santander,1980,1987,12,12,12712623.1460674,16548501.1348315,3835877.9887641,179202531.146068,14933544.2621723,15332331.7022472,1132256.79300395,12712623.1460674,12712623.1460674,14218346.5449439,15766417.1741573,1548070.62921345
47,Magdalena,1980,1987,12,12,12610373.5307263,17455906.7150838,4845533.1843575,178706604.715084,14892217.0595903,14887535.7150838,1409566.92638799,12610373.5307263,12610373.5307263,13835843.726257,15677325.9162012,1841482.18994415
99,Vichada,1980,1987,12,12,11452993.6691176,16759896.7843137,5306903.1151961,167927929.115196,13993994.092933,13742613.8394608,1746096.434384,11452993.6691176,11452993.6691176,12559471.490196,15389045.2377451,2829573.74754905
44,La Guajira,1980,1987,12,12,14065621.3630573,17763362.3057325,3697740.9426752,191368988.700637,15947415.7250531,16358102.1974523,1234646.96933451,14065621.3630573,14065621.3630573,14577564.133758,17089805.789809,2512241.65605095
27,Chocó,1980,1987,12,12,9451089.03816794,13018630.0203562,3567540.98218826,128396844.839694,10699737.0699745,10490603.1526718,939977.885091798,9451089.03816794,9451089.03816794,10068155.4096692,11223705.1424936,1155549.73282437
23,Córdoba,1980,1987,12,12,12155177.1485149,15571693.5643564,3416516.4158415,164256799.841584,13688066.6534654,13433258.9405941,885201.710768118,12155177.1485149,12155177.1485149,13138235.0445544,14299775.6633664,1161540.6188119
0,Area en Litigio Cauca - Huila,1980,1987,12,12,12644464.6666667,16015808.6666667,3371344,176175154,14681262.8333333,14777397,984287.775167598,12644464.6666667,12644464.6666667,14043821.3333334,15608254.6666667,1564433.33333335
17,Caldas,1980,1987,12,12,12102194.4333333,16905824.0333333,4803629.6,179552570.533333,14962714.2111111,15223405.5166667,1336433.92425743,12102194.4333333,12102194.4333333,14191947.1,15996755.8666667,1804808.76666665
18,Caquetá,1980,1987,12,12,10764669.3730159,15891645.4232804,5126976.0502645,165078618.431217,13756551.5359348,14087889.3121693,1369777.7174348,10764669.3730159,10764669.3730159,12938070.7619048,14825836.462963,1887765.7010582
25,Cundinamarca,1980,1987,12,12,13103586.8527919,16113995.7360406,3010408.8832487,178788823.807107,14899068.6505922,15170529.4517766,984197.090764356,13103586.8527919,13103586.8527919,13884463.5837563,15711907.2944162,1827443.7106599
50,Meta,1980,1987,12,12,12228567.5922039,17205236.2698651,4976668.6776612,177972672.65967,14831056.0549725,15014166.3988006,1436557.36070655,12228567.5922039,12228567.5922039,13759030.6566717,15869068.3133433,2110037.65667165
63,Quindío,1980,1987,12,12,11821088,15756592.9333333,3935504.9333333,169938501.333333,14161541.7777778,14412806.2666667,1096228.14339836,11821088,11821088,13562105.8,15051774.4666667,1489668.66666665
41,Huila,1980,1987,12,12,12961703.1733333,16708507.4933333,3746804.32,180343956.2,15028663.0166667,15233800.74,999840.551149605,12961703.1733333,12961703.1733333,14473636.88,15804457.2333333,1330820.3533333
73,Tolima,1980,1987,12,12,12993441.7085427,16563378.0201005,3569936.3115578,180348965.859296,15029080.4882747,15209080.5025125,1051614.28993956,12993441.7085427,12993441.7085427,14023182.2562814,15860376.0603015,1837193.8040201
85,Casanare,1980,1987,12,12,12210719.5810056,17264478.4413408,5053758.8603352,179871782.726257,14989315.2271881,15079598.7150838,1484230.38599262,12210719.5810056,12210719.5810056,14113531.424581,16114347.5418995,2000816.11731845
95,Guaviare,1980,1987,12,12,10842034.6244541,16088964.2925764,5246929.6681223,164284934.80786,13690411.2339883,13769164.5152838,1430437.2050396,10842034.6244541,10842034.6244541,12648057.7445415,14596429.4323144,1948371.6877729
5,Antioquia,1980,1987,12,12,11604143.0880626,15927527.8630137,4323384.7749511,171388728.755381,14282394.0629485,14447585.4422701,1098026.86033094,11604143.0880626,11604143.0880626,13912624.6203522,15086386.8688845,1173762.24853225
15,Boyacá,1980,1987,12,12,13439109.5869565,16488875.9130435,3049766.326087,184081382.260869,15340115.1884058,15806672.8967391,1087207.09493169,13439109.5869565,13439109.5869565,14414303.6195652,16336527.4130435,1922223.79347825
19,Cauca,1980,1987,12,12,11793600.7747036,13910369.7312253,2116768.9565217,155660161.754941,12971680.146245,12953359.7391304,712985.287776335,11793600.7747036,11793600.7747036,12471917.4624506,13691451.4664031,1219534.00395255
66,Risaralda,1980,1987,12,12,10749210.6428571,13704159.5714286,2954948.9285715,149335608,12444634,12639545,933831.904098205,10749210.6428571,10749210.6428571,11588078.7142857,13282811.9642857,1694733.25
94,Guainía,1980,1988,12,12,10230817.7418244,17462587.6798623,7231769.9380379,163544560.672978,13628713.3894148,13818806.757315,2060193.6010829,10230817.7418244,10230817.7418244,12109695.4612737,15177252.6187608,3067557.15748715
70,Sucre,1980,1988,12,12,12348369.6781609,19189376.7816092,6841007.1034483,173438300.816092,14453191.7346743,13871825.9425288,1945564.40624397,12348369.6781609,12348369.6781609,12925245.8390805,15618042.0229886,2692796.18390805
76,Valle del Cauca,1980,1988,12,12,8970925.83625731,14219386.2690058,5248460.43274849,133870931.888889,11155910.9907407,11010221.6637427,1217339.74123448,8970925.83625731,8970925.83625731,10617717.5438596,11509069.5087719,891351.964912299
81,Arauca,1980,1988,12,12,11665175.1442786,17880628.4875622,6215453.3432836,170846576.850746,14237214.7375622,14486694.2910448,1793041.77089586,11665175.1442786,11665175.1442786,12478746.5373135,15142688.6616916,2663942.1243781
86,Putumayo,1980,1988,12,12,10154832.6634615,16869099.2740385,6714266.610577,167763509.524038,13980292.4603365,14668274.1923077,2094775.00955837,10154832.6634615,10154832.6634615,12157334.2163462,15591775.8846154,3434441.6682692
91,Amazonas,1980,1988,12,12,10455896.3033708,15849689.2269663,5393792.9235955,163503669.28764,13625305.77397,14205610.405618,1905327.14417363,10455896.3033708,10455896.3033708,11874834.4775281,15126692.4247191,3251857.947191
97,Vaupés,1980,1988,12,12,10381650.1057471,16707435.9149425,6325785.8091954,164808699.337931,13734058.2781609,14545712.2321839,1995683.01874112,10381650.1057471,10381650.1057471,11967668.8689655,15095764.8689655,3128096
68,Santander,1980,1988,12,12,12724577.504,17654065.38,4929487.876,173214134.716,14434511.2263333,14109358.768,1287730.42565224,12724577.504,12724577.504,13589640.324,15091091.64,1501451.316
52,Nariño,1980,1988,12,12,11078407.5590551,14330761.2874016,3252353.7283465,145635363.594488,12136280.2995407,11927017.6141733,902715.10587123,11078407.5590551,11078407.5590551,11460886.9330709,12699531.0866142,1238644.15354325
13,Bolívar,1980,1988,12,12,11918396.1474654,19041099.7788018,7122703.6313364,170105700.105991,14175475.0088326,13410763.4746544,1966844.2447268,11918396.1474654,11918396.1474654,12887100.0437788,15481837.327189,2594737.28341015
8,Atlántico,1980,1988,12,12,13203247.2857143,20145479.2857143,6942232,189726858.857143,15810571.5714286,15376964.0357143,2070449.99770394,13203247.2857143,13203247.2857143,14177374.4642857,17544269.1785714,3366894.71428575
20,Cesar,1980,1988,12,12,12419832.3076923,18694569.1868132,6274736.8791209,177489312.615385,14790776.0512821,14427960.6373626,1774863.3572684,12419832.3076923,12419832.3076923,13444078.5934066,15926449.4835165,2482370.8901099
54,Norte de Santander,1980,1988,12,12,12152798.6179775,16944681.5168539,4791882.8988764,171625311.426966,14302109.2855805,14151400.0224719,1206372.62514138,12152798.6179775,12152798.6179775,13493924.4494382,14932967.0842697,1439042.63483145
47,Magdalena,1980,1988,12,12,12361699.8547486,18982671.2849162,6620971.4301676,177102500.26257,14758541.6885475,14219850.9944134,1889710.92441621,12361699.8547486,12361699.8547486,13248818.6564246,15997122.9273743,2748304.2709497
99,Vichada,1980,1988,12,12,10539901.9534314,19082004.4019608,8542102.4485294,173005548.926471,14417129.0772059,14134411.3982843,2635534.62364872,10539901.9534314,10539901.9534314,12495851.194853,16727301.1262255,4231449.93137255
44,La Guajira,1980,1988,12,12,12921351.2866242,18786859.1592357,5865507.8726115,192131402.324841,16010950.1937367,16254353.9363058,1623058.83229386,12921351.2866242,12921351.2866242,14631441.8917198,17012008.7707006,2380566.87898085
27,Chocó,1980,1988,12,12,7973646.35114504,12742217.8575064,4768571.50636136,118906739.753181,9908894.97943172,9553095.71882951,1262674.25658732,7973646.35114504,7973646.35114504,9099904.50381679,10667733.2442748,1567828.740458
23,Córdoba,1980,1988,12,12,12099513.9009901,17807545.3762376,5708031.4752475,165512333.435643,13792694.4529703,13398369.8316832,1529345.0367129,12099513.9009901,12099513.9009901,12769643.1287128,14419639.1237624,1649995.99504955
0,Area en Litigio Cauca - Huila,1980,1988,12,12,11911549.3333333,17297070.6666667,5385521.3333334,176781497,14731791.4166667,14811670.3333334,1639208.95993899,11911549.3333333,11911549.3333333,13437293.3333334,16153768.3333333,2716474.99999995
17,Caldas,1980,1988,12,12,11512187.4333333,17449156.4666667,5936969.0333334,173377871.333333,14448155.9444444,14506868.4,1471880.70758137,11512187.4333333,11512187.4333333,13580678.7166667,15319549.4333333,1738870.71666665
18,Caquetá,1980,1988,12,12,10314172.542328,17101270.5992064,6787098.0568784,169469001.509259,14122416.7924383,14806327.5582011,2283853.62143311,10314172.542328,10314172.542328,12008035.2394179,16025650.712963,4017615.473545
25,Cundinamarca,1980,1988,12,12,12709464.0812183,16936956.8121827,4227492.7309644,171619355.812183,14301612.9843486,14178548.3604061,1222676.2239886,12709464.0812183,12709464.0812183,13283082.9949239,15197317.142132,1914234.14720815
50,Meta,1980,1988,12,12,11943234.2968516,17838288.2788606,5895053.982009,179051025.69865,14920918.8082209,15068076.2511244,1992645.41348248,11943234.2968516,11943234.2968516,12964409.7016491,16601241.4107946,3636831.70914545
63,Quindío,1980,1988,12,12,10621272.8,16516342.5333333,5895069.7333333,165018140.066667,13751511.6722222,14170293.5666667,1521662.87314111,10621272.8,10621272.8,12515110.8666667,14767204.8666667,2252094
41,Huila,1980,1988,12,12,12191493.5333333,17158592.7133333,4967099.18,178579921.393333,14881660.1161111,15108806.4666667,1588692.68482863,12191493.5333333,12191493.5333333,13339183.5733333,16394090.7,3054907.12666665
73,Tolima,1980,1988,12,12,12325101.2964824,17196401.2763819,4871299.9798995,176087713.201005,14673976.1000838,14672701.5703517,1291514.28231672,12325101.2964824,12325101.2964824,13739499.8944723,15636410.0603015,1896910.16582915
85,Casanare,1980,1988,12,12,12315596.4301676,18351038.0223464,6035441.5921788,181897030.759777,15158085.8966481,15372074.7625699,1800523.75238521,12315596.4301676,12315596.4301676,13641352.1927374,16134954.452514,2493602.25977655
95,Guaviare,1980,1988,12,12,10575947.0611354,17578308.1746725,7002361.1135371,168946556.026201,14078879.6688501,14431489.6462882,2363716.99331582,10575947.0611354,10575947.0611354,11885173.6462882,16158859.2641921,4273685.61790395
5,Antioquia,1980,1988,12,12,10952004.1643836,16754085.592955,5802081.4285714,163429303.117417,13619108.5931181,13440527.0469668,1366814.49469737,10952004.1643836,10952004.1643836,13004698.3982388,14333459.9726028,1328761.574364
15,Boyacá,1980,1988,12,12,13410614.1956522,17775091.5543478,4364477.3586956,180200858.434783,15016738.2028985,14801547.6413043,1228441.68907109,13410614.1956522,13410614.1956522,14017302.7663044,15729513.5108696,1712210.7445652
19,Cauca,1980,1988,12,12,11219424.0237154,15481986.2608696,4262562.2371542,154158952.351779,12846579.3626482,12676543.9071146,1200400.34519925,11219424.0237154,11219424.0237154,11915599.9090909,13674159.9367589,1758560.027668
66,Risaralda,1980,1988,12,12,8892186.14285714,14924695.75,6032509.60714286,143231813.678571,11935984.4732143,11908504.6428571,1438144.57252919,8892186.14285714,8892186.14285714,11073598.6071429,12733538.6428571,1659940.0357143
0,Area en Litigio Cauca - Huila,1980,1989,12,12,12415966,16628390.3333333,4212424.3333333,172368052.333333,14364004.3611111,14430687,1350968.17897519,12415966,12415966,13260994,15327958.3333334,2066964.33333335
17,Caldas,1980,1989,12,12,12485844.6666667,16614071.2333333,4128226.5666666,172229987.8,14352498.9833333,14327979.05,1283820.40247067,12485844.6666667,12485844.6666667,13150425.5166667,15391772.9666667,2241347.45
68,Santander,1980,1989,12,12,12851763.088,15733729,2881965.912,175319753.392,14609979.4493333,14858263.088,886116.076532768,12851763.088,12851763.088,13829961.928,15254657.2,1424695.272
54,Norte de Santander,1980,1989,12,12,12486634.8988764,15910062.1011236,3423427.2022472,171818536.382022,14318211.3651685,14300041.1235955,1061371.5494361,12486634.8988764,12486634.8988764,13682044.2359551,15186077.994382,1504033.75842695
20,Cesar,1980,1989,12,12,12334245.1098901,17392487.0549451,5058241.945055,179651036.087912,14970919.6739927,15168698.8571429,1378707.30176253,12334245.1098901,12334245.1098901,13975066.8791209,15844369.7967033,1869302.9175824
8,Atlántico,1980,1989,12,12,12978161.7857143,18905329.1428571,5927167.3571428,190666805,15888900.4166667,15294324.3571429,1851233.86384866,12978161.7857143,12978161.7857143,14656976.0714286,17731911.7142857,3074935.6428572
13,Bolívar,1980,1989,12,12,11961483.4285714,17480527.124424,5519043.6958526,172028957.230415,14335746.4358679,14153273.1290323,1510490.81468356,11961483.4285714,11961483.4285714,13154365.9331797,15623773.4930876,2469407.55990785
52,Nariño,1980,1989,12,12,10620088.4566929,14730191.0393701,4110102.5826772,148109060.244094,12342421.6870079,12453085.8582677,950691.643276108,10620088.4566929,10620088.4566929,11775386.0708661,12710345.7283465,934959.657480301
99,Vichada,1980,1989,12,12,10333826.3259804,17825094.497549,7491268.1715686,168272753.933823,14022729.4944853,13783287.4938725,2340250.53027871,10333826.3259804,10333826.3259804,12407974.6580883,15933042.2745098,3525067.61642155
94,Guainía,1980,1989,12,12,9444579.38037866,17238765.0154905,7794185.63511184,160860101.003442,13405008.4169535,13518621.2857143,2021093.82160303,9444579.38037866,9444579.38037866,12350119.2616179,14849800.2332186,2499680.9716007
91,Amazonas,1980,1989,12,12,9486693.31685393,16976787.9123596,7490094.59550567,161280958.613483,13440079.8844569,13773694.0651686,2055999.25876174,9486693.31685393,9486693.31685393,12074081.8235955,14623536.6325843,2549454.8089888
86,Putumayo,1980,1989,12,12,9533804.02884615,18143225.3365385,8609421.30769235,162439288.086539,13536607.3405449,13608089.0528846,2168578.08161351,9533804.02884615,9533804.02884615,11874058.3365384,14680193.875,2806135.53846155
81,Arauca,1980,1989,12,12,10419852.238806,16276050.6865672,5856198.4477612,165314622.19403,13776218.5161692,14234619.3432836,1781510.44066693,10419852.238806,10419852.238806,12502784.1343284,15221969.2213931,2719185.0870647
76,Valle del Cauca,1980,1989,12,12,9848860.71345029,14354346.0935673,4505485.38011701,137490474.684211,11457539.5570176,11607004.5789474,1170327.44633359,9848860.71345029,9848860.71345029,10499069.7134503,11904823.3479532,1405753.63450295
70,Sucre,1980,1989,12,12,12465447.5632184,17815219.5172414,5349771.954023,173603669.988506,14466972.4990422,14035555.4942529,1591578.15247826,12465447.5632184,12465447.5632184,13153068.0114942,15778505.229885,2625437.2183908
47,Magdalena,1980,1989,12,12,12332785.6759777,17789308.2793296,5456522.6033519,178271163.055866,14855930.2546555,14427031.905028,1568586.4407022,12332785.6759777,12332785.6759777,13708588.3324022,16291884.4301676,2583296.09776535
97,Vaupés,1980,1989,12,12,9491995.64597701,17124060.216092,7632064.57011499,162646844.190805,13553903.6825671,13942308.6183908,2082558.8947127,9491995.64597701,9491995.64597701,12262623.4873563,14872056.7402299,2609433.25287355
27,Chocó,1980,1989,12,12,9272477.59796438,14437542.9770992,5165065.37913482,128707641.045802,10725636.7538168,10435208.7608142,1359507.84488914,9272477.59796438,9272477.59796438,9921815.3486005,10958909.0203562,1037093.67175574
44,La Guajira,1980,1989,12,12,13615309.6178344,17837641.7452229,4222332.1273885,192434628.426752,16036219.0355626,15880478.6146496,1254670.57898846,13615309.6178344,13615309.6178344,15130243.1210191,17176875.8598727,2046632.73885355
18,Caquetá,1980,1989,12,12,9776644.77777778,18640840.0873016,8864195.30952382,166030486.730159,13835873.8941799,14256748.7698413,2288242.41462884,9776644.77777778,9776644.77777778,12125316.0145503,15098721.2619048,2973405.24735445
25,Cundinamarca,1980,1989,12,12,12172046.1319797,16506992.9238579,4334946.7918782,173639936.807106,14469994.7339255,14237790.7411168,1330759.4265812,12172046.1319797,12172046.1319797,13775289.7106599,15717674.0609137,1942384.3502538
41,Huila,1980,1989,12,12,12277788.5733333,17056503.1866667,4778714.6133334,176035241.413333,14669603.4511111,14693112.7133333,1402750.61825458,12277788.5733333,12277788.5733333,13605871.4733334,15886619.86,2280748.38666665
50,Meta,1980,1989,12,12,10994084.9925037,17973334.7976012,6979249.8050975,173950592.548726,14495882.7123938,14990986.0314842,2036791.26668751,10994084.9925037,10994084.9925037,13028454.3688156,15866457.1994003,2838002.8305847
66,Risaralda,1980,1989,12,12,10494262.2857143,13374659.6428571,2880397.3571428,144497605.785714,12041467.1488095,12350176.4642857,964166.294038964,10494262.2857143,10494262.2857143,11110198.8571429,12830985.8928571,1720787.0357143
73,Tolima,1980,1989,12,12,12939952.8844221,16765973.4472362,3826020.5628141,177200130.231156,14766677.519263,14792072.4422111,1184575.09728999,12939952.8844221,12939952.8844221,13766589.8442211,15526473.0100502,1759883.16582915
63,Quindío,1980,1989,12,12,11635926,15905600.1333333,4269674.1333333,165947004.133333,13828917.0111111,13688976.7333333,1222575.74392911,11635926,11635926,12929008.0666667,14856032.9333333,1927024.86666665
85,Casanare,1980,1989,12,12,10672676.6424581,17168956.3296089,6496279.6871508,175949947.709497,14662495.6424581,15162546.3351955,1915158.51653858,10672676.6424581,10672676.6424581,13419522.9441341,16171132.1759777,2751609.23184355
95,Guaviare,1980,1989,12,12,9894792.62445415,18501946.2445415,8607153.62008735,165446739.930131,13787228.3275109,14035625.7292577,2356220.0658261,9894792.62445415,9894792.62445415,12086884.532751,14961506.2183406,2874621.68558955
5,Antioquia,1980,1989,12,12,12281417.3150685,15060040.5988258,2778623.2837573,167098673.340509,13924889.4450424,13947584.6878669,845120.417700921,12281417.3150685,12281417.3150685,13260680.7240704,14706656.7397261,1445976.0156556
15,Boyacá,1980,1989,12,12,13026821.4456522,16748977.7826087,3722156.3369565,179230699.347826,14935891.6123188,15024112.5869565,1163744.61722608,13026821.4456522,13026821.4456522,14095188.4565217,15902042.4782608,1806854.0217391
19,Cauca,1980,1989,12,12,11337585.3438735,14504674.2924901,3167088.9486166,153282087.612648,12773507.301054,12905160.5573123,897837.424650279,11337585.3438735,11337585.3438735,12045618.7114624,13215337.8932807,1169719.1818182
23,Córdoba,1980,1989,12,12,12313635.1584158,16246325.1188119,3932689.9603961,165358042.881188,13779836.9067657,13426491.8217822,1198876.79412603,12313635.1584158,12313635.1584158,12880179.3712871,14487358.1435644,1607178.7722773
70,Sucre,1990,1990,12,12,12276117.7011494,16746563.6666667,4470445.9655173,175504142.183908,14625345.1819923,14564138.7931034,1226858.55716059,12276117.7011494,12276117.7011494,14146111.1091954,15577669.091954,1431557.9827586
76,Valle del Cauca,1990,1990,12,12,10113539.5789474,13403475.2339181,3289935.6549707,137805981.116959,11483831.7597466,11242056.0058479,957368.574919339,10113539.5789474,10113539.5789474,10760423.9590643,12137743.25731,1377319.2982456
81,Arauca,1990,1990,12,12,10742468.1293532,14740687.3681592,3998219.238806,156852004.218906,13071000.3515755,13141773.6741294,1211421.41585716,10742468.1293532,10742468.1293532,12466634.2089552,14170990.960199,1704356.7512438
86,Putumayo,1990,1990,12,12,9687601.77884615,15406383.7115385,5718781.93269235,160432345.004808,13369362.083734,13889793.8173077,1682687.9242831,9687601.77884615,9687601.77884615,12063587.125,14649903.4639423,2586316.3389423
91,Amazonas,1990,1990,12,12,10234127.7842697,16363672.7932584,6129545.0089887,163178649.182023,13598220.7651685,13883634.3629213,1815289.9252301,10234127.7842697,10234127.7842697,12239666.4898877,15117916.5,2878250.01011235
94,Guainía,1990,1990,12,12,11158314.636833,15782014.2203098,4623699.5834768,159308370.54389,13275697.5453241,13640141.2461274,1362814.30281597,11158314.636833,11158314.636833,12012246.4698795,14207297.9733219,2195051.50344235
13,Bolívar,1990,1990,12,12,12201264.8202765,16628289.7281106,4427024.9078341,176372403.184332,14697700.265361,14748068.5299539,1244970.34303512,12201264.8202765,12201264.8202765,14200583.562212,15517596.3963134,1317012.83410135
99,Vichada,1990,1990,12,12,11057067.7769608,17403146.7769608,6346079,162869205.159314,13572433.7632762,14007231.1875,1814570.46787661,11057067.7769608,11057067.7769608,11874056.7610294,14171634.7071078,2297577.94607845
52,Nariño,1990,1990,12,12,11234711.9527559,13326969.007874,2092257.0551181,148423020.019685,12368585.0016404,12232708.472441,584429.240352135,11234711.9527559,11234711.9527559,12070184.5826772,12912877.2677165,842692.685039349
8,Atlántico,1990,1990,12,12,12934568.1428571,18930673.4285714,5996105.2857143,194558862.428571,16213238.5357143,16318725.6071429,1732530.10811088,12934568.1428571,12934568.1428571,15675154.1071429,17640857.4285714,1965703.3214286
20,Cesar,1990,1990,12,12,12438343.5164835,16642246.6483516,4203903.1318681,178636144.736264,14886345.3946886,15211281.2939561,1309015.7271736,12438343.5164835,12438343.5164835,14255161.7582418,15867132.3159341,1611970.55769235
54,Norte de Santander,1990,1990,12,12,12689985.9101124,16245860.5280899,3555874.6179775,167309059.483146,13942421.6235955,13591847.0505618,1147964.27854028,12689985.9101124,12689985.9101124,13008707.5674157,14622241.8988764,1613534.33146065
47,Magdalena,1990,1990,12,12,12136251.2290503,16724209.4692737,4587958.2402234,178205705.128492,14850475.4273743,14903261.8631285,1401254.18098636,12136251.2290503,12136251.2290503,14369558.2625698,16015746.1843575,1646187.92178765
97,Vaupés,1990,1990,12,12,10613714.491954,16070084.8735632,5456370.3816092,161993300.905747,13499441.7421456,13658667.2965517,1752285.77037274,10613714.491954,10613714.491954,12109223.5402298,14769307.0172414,2660083.4770115
44,La Guajira,1990,1990,12,12,12941905.2738854,17810389.4012739,4868484.1273885,186521047.292993,15543420.6077495,15544497.0636942,1396714.74177888,12941905.2738854,12941905.2738854,14850960.2802547,16572668.9522293,1721708.67197455
68,Santander,1990,1990,12,12,13370860.84,15857747.256,2486886.416,177181597.568,14765133.1306667,14786634.004,839259.574152901,13370860.84,13370860.84,13972743.588,15604104.906,1631361.318
23,Córdoba,1990,1990,12,12,11928181.4158416,15379550.990099,3451369.5742574,164834057.49505,13736171.4579208,13520444.0445544,930545.729441051,11928181.4158416,11928181.4158416,13218965.6584159,14383580.1980198,1164614.53960395
0,Area en Litigio Cauca - Huila,1990,1990,12,12,11567456.6666667,16577787.6666667,5010331,170633516,14219459.6666667,14365594.3333334,1262389.49107131,11567456.6666667,11567456.6666667,13517830.3333333,14919360.1666666,1401529.83333335
17,Caldas,1990,1990,12,12,12632769.1666667,16751847.5666667,4119078.4,172987439.183333,14415619.9319444,14007870.5166667,1299880.61979077,12632769.1666667,12632769.1666667,13524384.3333334,15342528.7833333,1818144.44999995
18,Caquetá,1990,1990,12,12,10078705.3756614,16138259.5820106,6059554.2063492,163244834.890212,13603736.240851,14124926.4933862,1809695.0807358,10078705.3756614,10078705.3756614,12052752.5806878,14864907.4821429,2812154.90145505
25,Cundinamarca,1990,1990,12,12,12854668.3147208,16837958.8477157,3983290.5329949,173641348.812183,14470112.4010152,14442891.7360406,1123584.74755332,12854668.3147208,12854668.3147208,13596099.1522842,15027127.2817259,1431028.12944165
41,Huila,1990,1990,12,12,11899277.4133333,17107186.9066667,5207909.4933334,173965336.173333,14497111.3477778,14611692.5266666,1307370.68035398,11899277.4133333,11899277.4133333,13860772.3066667,15241401.8066667,1380629.5
50,Meta,1990,1990,12,12,11369436.5937031,16381116.4557721,5011679.862069,171179194.824587,14264932.9020489,14705410.0247376,1574909.85432237,11369436.5937031,11369436.5937031,12755193.5397301,15507618.6094452,2752425.06971515
63,Quindío,1990,1990,12,12,12430302.2666667,16494323.7333333,4064021.4666666,167667491.8,13972290.9833333,13552447.7333333,1253729.72604024,12430302.2666667,12430302.2666667,12939919.9333334,14935279.3666667,1995359.4333333
27,Chocó,1990,1990,12,12,8921494.67175573,13373563.6870229,4452069.01526717,128129887.216285,10677490.6013571,10209133.7709924,1225449.18209655,8921494.67175573,8921494.67175573,9968350.73664122,11413590.4656489,1445239.72900763
73,Tolima,1990,1990,12,12,13354150.6834171,17257845.7638191,3903695.080402,176970446,14747537.1666667,14555090.3919598,1157307.77378956,13354150.6834171,13354150.6834171,13850818.7336683,15307980.0326633,1457161.29899495
85,Casanare,1990,1990,12,12,12064580.1731844,15846569.5139665,3781989.3407821,172205551.695531,14350462.6412942,14564527.0698324,1292503.29642288,12064580.1731844,12064580.1731844,13387899.6312849,15548107.0893855,2160207.4581006
95,Guaviare,1990,1990,12,12,10466228.580786,16732254.1091703,6266025.5283843,161717546.689956,13476462.224163,13766648.5742358,1799574.6294261,10466228.580786,10466228.580786,11861988.757642,14608409.1615721,2746420.4039301
5,Antioquia,1990,1990,12,12,12265817.6360078,15675792.9863014,3409975.3502936,168564922.338552,14047076.861546,14003596.2152642,988296.935307928,12265817.6360078,12265817.6360078,13359699.0665362,14808401.8043052,1448702.73776905
15,Boyacá,1990,1990,12,12,13428493.2717391,16811723.3532609,3383230.0815218,177211457.255435,14767621.4379529,14636765.1032608,900158.195517214,13428493.2717391,13428493.2717391,14296739.4184783,15068177.0163044,771437.597826101
19,Cauca,1990,1990,12,12,11533092.4110672,13941527.0474308,2408434.6363636,153991362.940711,12832613.5783926,12895890.9802371,759901.737104736,11533092.4110672,11533092.4110672,12316164.0869565,13458753.5217391,1142589.43478255
66,Risaralda,1990,1990,12,12,10678647.6428571,13902406.4642857,3223758.8214286,147038667.321429,12253222.2767857,12210748.4642857,1101671.67482577,10678647.6428571,10678647.6428571,11308467.6071429,13150942.2142857,1842474.6071428
47,Magdalena,1990,1991,12,12,12428582.9497207,17853681.8212291,5425098.8715084,179040863.558659,14920071.9632216,14682650.0586592,1603185.23308387,12428582.9497207,12428582.9497207,13791446.2625699,16113398.0111731,2321951.7486033
70,Sucre,1990,1991,12,12,12439680.9655172,17404687.9310345,4965006.9655173,175615027.413793,14634585.6178161,14376031.5977012,1505510.78061908,12439680.9655172,12439680.9655172,13565201.7643678,15761030.2528736,2195828.4885057
76,Valle del Cauca,1990,1991,12,12,9710700.66666667,12894984.5146199,3184283.84795323,135090718.54386,11257559.878655,11041911.8713451,1061535.2935126,9710700.66666667,9710700.66666667,10488224.5789474,12387034.6491228,1898810.07017545
81,Arauca,1990,1991,12,12,10190428.159204,15792019.3930348,5601591.2338308,156015716.860697,13001309.7383914,13105746.7960199,1763862.30318259,10190428.159204,10190428.159204,11464615.8059702,14492382.8084577,3027767.00248755
86,Putumayo,1990,1991,12,12,10011928.7692308,16538427.4519231,6526498.6826923,161702011.086539,13475167.5905449,14227030.985577,1937292.02635651,10011928.7692308,10011928.7692308,11802213.8028846,14887506.8990385,3085293.09615385
91,Amazonas,1990,1991,12,12,10341270.3820225,15794276.5325843,5453006.1505618,160644509.874157,13387042.4895131,13822505.2157304,1783502.33129161,10341270.3820225,10341270.3820225,11477206.3910112,14905602.3460674,3428395.95505615
94,Guainía,1990,1991,12,12,10012065.6110155,16980111.0051635,6968045.394148,160180950.703959,13348412.5586632,13856064.5421687,2116448.41895298,10012065.6110155,10012065.6110155,11345790.6557659,14836448.0344234,3490657.3786575
13,Bolívar,1990,1991,12,12,12353061.5483871,17090384.4700461,4737322.921659,175905491.944701,14658790.9953917,14525540.7096775,1506909.51627292,12353061.5483871,12353061.5483871,13402746.1843318,15957987.6313364,2555241.4470046
99,Vichada,1990,1991,12,12,9653428.39460784,18216839.7696078,8563411.37499996,163067033.254902,13588919.4379085,13585740.1629902,2670182.00314003,9653428.39460784,9653428.39460784,11222441.2610294,15898582.8884804,4676141.627451
52,Nariño,1990,1991,12,12,11220715.5433071,13502107.5826772,2281392.0393701,147099312.527559,12258276.0439633,12263093.3858268,574319.997818717,11220715.5433071,11220715.5433071,11854817.0629921,12603273.1338583,748456.070866151
